,Category,Message
4304,0,"['o', 'h', 'h', 'a', 'h', 'a', 'd', 'e', 'n', 'w', 'e', 's', 'h', 'l', 'd', 'h', 'a', 'd', 'w', 'e', 'n', 't', 't', 'o', 'd', 'a', 'y', 't', 'o', 'o', 'g', 'e', 'e', 'n', 'v', 'm', 'l', 'a', 'k', 'a', 'i', 'e', 'z', 'i', 'd', 'u', 'n', 'm', 'i', 'n', 'd', 'g', 'o', 'i', 'n', 'j', 'a', 'z', 'z', 'o', 's', 'o', 's', 'c', 'a', 'r', 'e', 'd', 'h', 'i', 'p', 'h', 'o', 'p', 'o', 'p', 'e', 'n', 'c', 'a', 'n', 't', 'c', 'a', 't', 'c', 'h', 'u', 'p']"
4305,0,"['b', 'e', 'e', 'n', 'r', 'u', 'n', 'n', 'i', 'n', 'g', 'b', 'u', 't', 'o', 'n', 'l', 'y', 'm', 'a', 'n', 'a', 'g', 'e', 'd', '5', 'm', 'i', 'n', 'u', 't', 'e', 's', 'a', 'n', 'd', 't', 'h', 'e', 'n', 'n', 'e', 'e', 'd', 'e', 'd', 'o', 'x', 'y', 'g', 'e', 'n', 'm', 'i', 'g', 'h', 't', 'h', 'a', 'v', 'e', 't', 'o', 'r', 'e', 's', 'o', 'r', 't', 't', 'o', 't', 'h', 'e', 'r', 'o', 'l', 'l', 'e', 'r', 'o', 'p', 't', 'i', 'o', 'n']"
4306,0,"['w', 'e', 'l', 'i', 'v', 'e', 'i', 'n', 't', 'h', 'e', 'n', 'e', 'x', 't', 'l', 't', 'g', 't', 'm', 'i', 'n', 's']"
4307,0,"['y', 'd', 'e', 'a', 's', 'k', 'i', 'n', 'g', 'l', 'i', 'k', 'e', 't', 'h', 'i', 's']"
4308,0,"['j', 'u', 's', 't', 'g', 'l', 'a', 'd', 't', 'o', 'b', 'e', 't', 'a', 'l', 'k', 'i', 'n', 'g', 't', 'o', 'y', 'o', 'u']"
4309,0,"['w', 'a', 't', 't', 'i', 'm', 'e', 'f', 'i', 'n', 'i', 's', 'h']"
4310,0,"['s', 'o', 'r', 'r', 'y', 'd', 'a', 'i', 'g', 'o', 'n', 'e', 'm', 'a', 'd', 's', 'o', 'm', 'a', 'n', 'y', 'p', 'e', 'n', 'd', 'i', 'n', 'g', 'w', 'o', 'r', 'k', 's', 'w', 'h', 'a', 't', 't', 'o', 'd', 'o']"
4311,0,"['h', 'o', 'w', 'm', 'u', 'c', 'h', 'y', 'o', 'u', 'g', 'o', 't', 'f', 'o', 'r', 'c', 'l', 'e', 'a', 'n', 'i', 'n', 'g']"
4312,0,"['h', 'o', 'w', 's', 'm', 'y', 'f', 'a', 'v', 'o', 'u', 'r', 'i', 't', 'e', 'p', 'e', 'r', 's', 'o', 'n', 't', 'o', 'd', 'a', 'y', 'r', 'u', 'w', 'o', 'r', 'k', 'i', 'n', 'h', 'a', 'r', 'd', 'c', 'o', 'u', 'l', 'd', 'n', 't', 's', 'l', 'e', 'e', 'p', 'a', 'g', 'a', 'i', 'n', 'l', 'a', 's', 't', 'n', 'i', 't', 'e', 'n', 'e', 'a', 'r', 'l', 'y', 'r', 'a', 'n', 'g', 'u', 'a', 't', '4', '3', '0']"
4313,1,"['s', 'u', 'n', 's', 'h', 'i', 'n', 'e', 'q', 'u', 'i', 'z', 'w', 'i', 'n', 'a', 's', 'u', 'p', 'e', 'r', 's', 'o', 'n', 'y', 'd', 'v', 'd', 'r', 'e', 'c', 'o', 'r', 'd', 'e', 'r', 'i', 'f', 'y', 'o', 'u', 'c', 'a', 'n', 'n', 'a', 'm', 'e', 't', 'h', 'e', 'c', 'a', 'p', 'i', 't', 'a', 'l', 'o', 'f', 'a', 'u', 's', 't', 'r', 'a', 'l', 'i', 'a', 't', 'e', 'x', 't', 'm', 'q', 'u', 'i', 'z', 't', 'o', '8', '2', '2', '7', '7', 'b']"
4314,0,"['c', 'a', 'l', 'l', 'e', 'd', 'd', 'a', 'd', 'o', 'r', 'e', 'd', 'i']"
4315,0,"['g', 'o', 'o', 'd', 'd', 'o', 'y', 'o', 'u', 't', 'h', 'i', 'n', 'k', 'y', 'o', 'u', 'c', 'o', 'u', 'l', 'd', 's', 'e', 'n', 'd', 'm', 'e', 's', 'o', 'm', 'e', 'p', 'i', 'x', 'i', 'w', 'o', 'u', 'l', 'd', 'l', 'o', 'v', 'e', 't', 'o', 's', 'e', 'e', 'y', 'o', 'u', 'r', 't', 'o', 'p', 'a', 'n', 'd', 'b', 'o', 't', 't', 'o', 'm']"
4316,0,"['n', 'v', 'm', 'i', 'm', 'g', 'o', 'i', 'n', 'g', 't', 'o', 'w', 'e', 'a', 'r', 'm', 'y', 's', 'p', 'o', 'r', 't', 's', 'h', 'o', 'e', 's', 'a', 'n', 'y', 'w', 'a', 'y', 'i', 'm', 'g', 'o', 'i', 'n', 'g', 't', 'o', 'b', 'e', 'l', 'a', 't', 'e', 'l', 'e', 'h']"
4317,0,"['s', 'o', 'r', 'r', 'y', 'i', 'l', 'l', 'c', 'a', 'l', 'l', 'l', 'a', 't', 'e', 'r', 'i', 'n', 'm', 'e', 'e', 't', 'i', 'n', 'g']"
4318,0,"['t', 'h', 'i', 's', 'i', 's', 'a', 'l', 'o', 'n', 'g', 'f', 'u', 'c', 'k', 'i', 'n', 's', 'h', 'o', 'w', 'r']"
4319,0,"['r', 'e', 'c', 'e', 'i', 'v', 'e', 'd', 'u', 'n', 'd', 'e', 'r', 's', 't', 'o', 'o', 'd', 'n', 'a', 'c', 't', 'e', 'd', 'u', 'p', 'o', 'n']"
4320,0,"['t', 'h', 'e', 'y', 'f', 'i', 'n', 'a', 'l', 'l', 'y', 'c', 'a', 'm', 'e', 't', 'o', 'f', 'i', 'x', 't', 'h', 'e', 'c', 'e', 'i', 'l', 'i', 'n', 'g']"
4321,0,"['u', 'n', 'e', 'e', 'd', 'm', 'y', 'p', 'r', 'e', 's', 'n', 't', 's', 'a', 'l', 'w', 'a', 'y', 's', 'b', 'c', 'z', 'u', 'c', 'a', 'n', 't', 'm', 'i', 's', 'l', 'o', 'v', 'e', 'j', 'e', 'e', 'v', 'i', 't', 'h', 'a', 't', 'h', 'i', 'l', 'e', 'i', 'r', 'u', 'l', 'i', 'n', 'a', 'e', 'n', 'e', 'e', 'k', 'u', 'n', 'n', 'a', 'p', 'r', 'a', 'k', 'a', 's', 'a', 'm', 'a', 'n', 'u', 's', 'n', 'e', 'h', 'a', 'm', 'p', 'r', 'a', 'k', 'a', 's', 'a', 'm', 'e', 'n', 'n', 'a', 'l', 'p', 'r', 'a', 'b', 'h', 'a', 't', 'h', 'a', 't', 'm', 'n', 's', 'p', 'r', 'a', 'b', 'h', 'a', 'i', 's', 'l', 'o', 'v', 'e', 'g', 'o', 't', 'i', 't', 'd', 'o', 'n', 't', 'm', 'i', 's', 'm', 'e']"
4322,0,"['j', 'u', 's', 'f', 'i', 'n', 'i', 's', 'h', 'b', 'l', 'o', 'w', 'i', 'n', 'g', 'm', 'y', 'h', 'a', 'i', 'r', 'u', 'f', 'i', 'n', 'i', 's', 'h', 'd', 'i', 'n', 'n', 'e', 'r', 'a', 'l', 'r', 'e', 'a', 'd', 'y']"
4323,0,"['i', 'm', 'o', 'n', 't', 'h', 'e', 'b', 'u', 's', 'l', 'o', 'v', 'e', 'y', 'o', 'u']"
4324,0,"['l', 'o', 'l', 'i', 'k', 'n', 'e', 'w', 't', 'h', 'a', 't', 'i', 's', 'a', 'w', 'h', 'i', 'm', 'i', 'n', 't', 'h', 'e', 'd', 'o', 'l', 'l', 'a', 'r', 's', 't', 'o', 'r', 'e']"
4325,1,"['t', 'o', 'd', 'a', 'y', 's', 'v', 'o', 'd', 'a', 'n', 'u', 'm', 'b', 'e', 'r', 's', 'e', 'n', 'd', 'i', 'n', 'g', 'w', 'i', 't', 'h', '7', '6', '3', '4', 'a', 'r', 'e', 's', 'e', 'l', 'e', 'c', 't', 'e', 'd', 't', 'o', 'r', 'e', 'c', 'e', 'i', 'v', 'e', 'a', '3', '5', '0', 'r', 'e', 'w', 'a', 'r', 'd', 'i', 'f', 'y', 'o', 'u', 'h', 'a', 'v', 'e', 'a', 'm', 'a', 't', 'c', 'h', 'p', 'l', 'e', 'a', 's', 'e', 'c', 'a', 'l', 'l', '0', '8', '7', '1', '2', '3', '0', '0', '2', '2', '0', 'q', 'u', 'o', 't', 'i', 'n', 'g', 'c', 'l', 'a', 'i', 'm', 'c', 'o', 'd', 'e', '7', '6', '8', '4', 's', 't', 'a', 'n', 'd', 'a', 'r', 'd', 'r', 'a', 't', 'e', 's', 'a', 'p', 'p', 'l', 'y']"
4326,0,"['o', 'n', 'l', 'y', 's', 'a', 't', 'u', 'r', 'd', 'a', 'y', 'a', 'n', 'd', 's', 'u', 'n', 'd', 'a', 'y', 'h', 'o', 'l', 'i', 'd', 'a', 'y', 's', 'o', 'i', 't', 's', 'v', 'e', 'r', 'y', 'd', 'i', 'f', 'f', 'i', 'c', 'u', 'l', 't']"
4327,0,"['e', 'v', 'e', 'r', 'y', 'b', 'o', 'd', 'y', 'h', 'a', 'd', 'f', 'u', 'n', 't', 'h', 'i', 's', 'e', 'v', 'e', 'n', 'i', 'n', 'g', 'm', 'i', 's', 's', 'y', 'o', 'u']"
4328,0,"['g', 'o', 't', 'h', 'e', 'l', 'l', 'a', 'g', 'a', 's', 'm', 'o', 'n', 'e', 'y', 'w', 'a', 'n', 't', 't', 'o', 'g', 'o', 'o', 'n', 'a', 'g', 'r', 'a', 'n', 'd', 'n', 'a', 't', 'u', 'r', 'e', 'a', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', 'w', 'i', 't', 'h', 'g', 'a', 'l', 'i', 'l', 'e', 'o', 'i', 'n', 'a', 'l', 'i', 't', 't', 'l', 'e', 'b', 'i', 't']"
4329,0,"['o', 'h', 'w', 'o', 'w', 't', 'h', 'a', 't', 's', 'g', 'a', 'y', 'w', 'i', 'l', 'l', 'f', 'i', 'r', 'm', 'w', 'a', 'r', 'e', 'u', 'p', 'd', 'a', 't', 'e', 'h', 'e', 'l', 'p']"
4330,0,"['t', 'h', 'e', 's', 'e', 'w', 'o', 'n', 't', 'd', 'o', 'h', 'a', 'v', 'e', 't', 'o', 'm', 'o', 'v', 'e', 'o', 'n', 't', 'o', 'm', 'o', 'r', 'p', 'h', 'i', 'n', 'e']"
4331,0,"['h', 'o', 'w', 'c', 'o', 'm', 'e', 'i', 'd', 'i', 'n', 'c', 'y', 'u', 'p', 'i', 'c', 'u', 't', 'm', 'y', 'h', 'a', 'i', 'r']"
4332,0,"['k', 'k', 'p', 'a', 'h', 'a', 'd', 'y', 'o', 'u', 'r', 'l', 'u', 'n', 'c', 'h', 'a', 'h', 'a']"
4333,0,"['c', 'a', 'p', 't', 'a', 'i', 'n', 'v', 'i', 'j', 'a', 'y', 'k', 'a', 'n', 't', 'h', 'i', 's', 'd', 'o', 'i', 'n', 'g', 'c', 'o', 'm', 'e', 'd', 'y', 'i', 'n', 'c', 'a', 'p', 't', 'a', 'i', 'n', 't', 'v', 'h', 'e', 'i', 's', 'd', 'r', 'u', 'n', 'k', 'e', 'n']"
4334,0,"['o', 'f', 'c', 'o', 'u', 'r', 's', 'e', 'i', 'g', 'u', 'e', 's', 's', 'g', 'o', 'd', 's', 'j', 'u', 's', 't', 'g', 'o', 't', 'm', 'e', 'o', 'n', 'h', 'o', 'l', 'd', 'r', 'i', 'g', 'h', 't', 'n', 'o', 'w']"
4335,0,"['d', 'o', 'y', 'o', 'u', 'h', 'i', 'd', 'e', 'a', 'n', 'y', 't', 'h', 'i', 'i', 'n', 'g', 'o', 'r', 'k', 'e', 'e', 'p', 'i', 'n', 'g', 'd', 'i', 's', 't', 'a', 'n', 'c', 'e', 'f', 'r', 'o', 'm', 'm', 'e']"
4336,0,"['h', 'a', 'v', 'e', 'n', 't']"
4337,1,"['y', 'o', 'u', 'a', 'r', 'e', 'b', 'e', 'i', 'n', 'g', 'r', 'i', 'p', 'p', 'e', 'd', 'o', 'f', 'f', 'g', 'e', 't', 'y', 'o', 'u', 'r', 'm', 'o', 'b', 'i', 'l', 'e', 'c', 'o', 'n', 't', 'e', 'n', 't', 'f', 'r', 'o', 'm', 'w', 'w', 'w', 'c', 'l', 'u', 'b', 'm', 'o', 'b', 'y', 'c', 'o', 'm', 'c', 'a', 'l', 'l', '0', '8', '7', '1', '7', '5', '0', '9', '9', '9', '0', 'p', 'o', 'l', 'y', 't', 'r', 'u', 'e', 'p', 'i', 'x', 'r', 'i', 'n', 'g', 't', 'o', 'n', 'e', 's', 'g', 'a', 'm', 'e', 's', 's', 'i', 'x', 'd', 'o', 'w', 'n', 'l', 'o', 'a', 'd', 's', 'f', 'o', 'r', 'o', 'n', 'l', 'y', '3']"
4338,0,"['s', 'o', 'r', 'r', 'y', 'i', 'd', 'i', 'n', 'l', 'o', 'c', 'k', 'm', 'y', 'k', 'e', 'y', 'p', 'a', 'd']"
4339,0,"['a', 'r', 'e', 'y', 'o', 'u', 'p', 'l', 'a', 'n', 'n', 'i', 'n', 'g', 't', 'o', 'c', 'o', 'm', 'e', 'c', 'h', 'e', 'n', 'n', 'a', 'i']"
4340,1,"['w', 'e', 't', 'r', 'i', 'e', 'd', 't', 'o', 'c', 'o', 'n', 't', 'a', 'c', 't', 'y', 'o', 'u', 'r', 'e', 'y', 'o', 'u', 'r', 'r', 'e', 'p', 'l', 'y', 't', 'o', 'o', 'u', 'r', 'o', 'f', 'f', 'e', 'r', 'o', 'f', 'a', 'v', 'i', 'd', 'e', 'o', 'p', 'h', 'o', 'n', 'e', '7', '5', '0', 'a', 'n', 'y', 't', 'i', 'm', 'e', 'a', 'n', 'y', 'n', 'e', 't', 'w', 'o', 'r', 'k', 'm', 'i', 'n', 's', 'h', 'a', 'l', 'f', 'p', 'r', 'i', 'c', 'e', 'l', 'i', 'n', 'e', 'r', 'e', 'n', 't', 'a', 'l', 'c', 'a', 'm', 'c', 'o', 'r', 'd', 'e', 'r', 'r', 'e', 'p', 'l', 'y', 'o', 'r', 'c', 'a', 'l', 'l', '0', '8', '0', '0', '0', '9', '3', '0', '7', '0', '5']"
4341,0,"['g', 'o', 'd', 'c', 'r', 'e', 'a', 't', 'e', 'd', 'g', 'a', 'p', 'b', 't', 'w', 'n', 'u', 'r', 'f', 'i', 'n', 'g', 'e', 'r', 's', 's', 'o', 'd', 'a', 't', 's', 'u', 'm', '1', 'v', 'r', 'y', 's', 'p', 'e', 'c', 'i', 'a', 'l', 'w', 'i', 'l', 'l', 'f', 'i', 'l', 'l', 't', 'h', 'o', 's', 'e', 'g', 'a', 'p', 's', 'b', 'y', 'h', 'o', 'l', 'd', 'i', 'n', 'g', 'u', 'r', 'h', 'a', 'n', 'd', 's', 'n', 'o', 'w', 'p', 'l', 'z', 'd', 'o', 'n', 't', 'a', 's', 'k', 'y', 'h', 'e', 'c', 'r', 'e', 'a', 't', 'e', 'd', 's', 'o', 'm', 'u', 'c', 'h', 'g', 'a', 'p', 'b', 'e', 't', 'w', 'e', 'e', 'n', 'l', 'e', 'g', 's']"
4342,0,"['w', 'e', 'a', 'r', 'e', 'o', 'k', 'a', 'y', 'g', 'o', 'i', 'n', 'g', 't', 'o', 's', 'l', 'e', 'e', 'p', 'n', 'o', 'w', 'l', 'a', 't', 'e', 'r']"
4343,0,"['f', 'i', 'n', 'a', 'l', 'l', 'y', 'i', 't', 'h', 'a', 's', 'h', 'a', 'p', 'p', 'e', 'n', 'e', 'd', 'a', 'f', 't', 'r', 'd', 'e', 'c', 'a', 'd', 'e', 's', 'b', 'e', 'e', 'r', 'i', 's', 'n', 'o', 'w', 'c', 'h', 'e', 'a', 'p', 'e', 'r', 't', 'h', 'a', 'n', 'p', 'e', 't', 'r', 'o', 'l', 't', 'h', 'e', 'g', 'o', 'v', 'e', 'r', 'm', 'e', 'n', 't', 'e', 'x', 'p', 'e', 'c', 't', 's', 'u', 's', 't', 'o', 'd', 'r', 'i', 'n', 'k', 'b', 'u', 't', 'd', 'o', 'n', 't', 'd', 'r', 'i', 'v', 'e']"
4344,1,"['a', '4', '0', '0', 'x', 'm', 'a', 's', 'r', 'e', 'w', 'a', 'r', 'd', 'i', 's', 'w', 'a', 'i', 't', 'i', 'n', 'g', 'f', 'o', 'r', 'y', 'o', 'u', 'o', 'u', 'r', 'c', 'o', 'm', 'p', 'u', 't', 'e', 'r', 'h', 'a', 's', 'r', 'a', 'n', 'd', 'o', 'm', 'l', 'y', 'p', 'i', 'c', 'k', 'e', 'd', 'y', 'o', 'u', 'f', 'r', 'o', 'm', 'o', 'u', 'r', 'l', 'o', 'y', 'a', 'l', 'm', 'o', 'b', 'i', 'l', 'e', 'c', 'u', 's', 't', 'o', 'm', 'e', 'r', 's', 't', 'o', 'r', 'e', 'c', 'e', 'i', 'v', 'e', 'a', '4', '0', '0', 'r', 'e', 'w', 'a', 'r', 'd', 'j', 'u', 's', 't', 'c', 'a', 'l', 'l', '0', '9', '0', '6', '6', '3', '8', '0', '6', '1', '1']"
4345,0,"['w', 'h', 'e', 'r', 'e', 'r', 'e', 'm', 'e', 'e', 't', 'i', 'n', 'g', 't', 'm', 'r']"
4346,0,"['l', 'o', 'l', 'y', 'e', 's', 'b', 'u', 't', 'i', 't', 'w', 'i', 'l', 'l', 'a', 'd', 'd', 's', 'o', 'm', 'e', 's', 'p', 'i', 'c', 'e', 't', 'o', 'y', 'o', 'u', 'r', 'd', 'a', 'y']"
4347,0,"['o', 'u', 'r', 'p', 'r', 'a', 's', 'a', 'n', 't', 'h', 'e', 't', 't', 'a', 'n', 's', 'm', 'o', 't', 'h', 'e', 'r', 'p', 'a', 's', 's', 'e', 'd', 'a', 'w', 'a', 'y', 'l', 'a', 's', 't', 'n', 'i', 'g', 'h', 't', 'j', 'u', 's', 't', 'p', 'r', 'a', 'y', 'f', 'o', 'r', 'h', 'e', 'r', 'a', 'n', 'd', 'f', 'a', 'm', 'i', 'l', 'y']"
4348,0,"['k', 'i', 'l', 'l', 'w', 'o', 'r', 'k', 's', 'o', 'm', 'e', 't', 'h', 'i', 'n', 'g', 'o', 'u', 't']"
4349,1,"['p', 'r', 'i', 'v', 'a', 't', 'e', 'y', 'o', 'u', 'r', '2', '0', '0', '3', 'a', 'c', 'c', 'o', 'u', 'n', 't', 's', 't', 'a', 't', 'e', 'm', 'e', 'n', 't', 'f', 'o', 'r', 's', 'h', 'o', 'w', 's', '8', '0', '0', 'u', 'n', 'r', 'e', 'd', 'e', 'e', 'm', 'e', 'd', 's', 'i', 'm', 'p', 'o', 'i', 'n', 't', 's', 'c', 'a', 'l', 'l', '0', '8', '7', '1', '8', '7', '3', '8', '0', '0', '2', 'i', 'd', 'e', 'n', 't', 'i', 'f', 'i', 'e', 'r', 'c', 'o', 'd', 'e', '4', '8', '9', '2', '2', 'e', 'x', 'p', 'i', 'r', 'e', 's', '2', '1', '1', '1', '0', '4']"
4350,0,"['t', 'h', 'i', 's', 'm', 'e', 's', 's', 'a', 'g', 'e', 'i', 's', 'f', 'r', 'o', 'm', 'a', 'g', 'r', 'e', 'a', 't', 'd', 'o', 'c', 't', 'o', 'r', 'i', 'n', 'i', 'n', 'd', 'i', 'a', '1', 'd', 'o', 'n', 'o', 't', 'd', 'r', 'i', 'n', 'k', 'a', 'p', 'p', 'y', 'f', 'i', 'z', 'z', 'i', 't', 'c', 'o', 'n', 't', 'a', 'i', 'n', 's', 'c', 'a', 'n', 'c', 'e', 'r', 'c', 'a', 'u', 's', 'i', 'n', 'g', 'a', 'g', 'e']"
4351,0,"['y', 'o', 'u', 'c', 'a', 'l', 'l', 'h', 'i', 'm', 'a', 'n', 'd', 't', 'e', 'l', 'l', 'n', 'o', 'w', 'i', 'n', 'f', 'r', 'o', 'n', 't', 'o', 'f', 't', 'h', 'e', 'm', 'c', 'a', 'l', 'l', 'h', 'i', 'm', 'n', 'o', 'w']"
4352,0,"['o', 'k', 'n', 'o', 'p', 'r', 'o', 'b']"
4353,0,"['l', 'a', 'd', 'i', 'e', 's', 'f', 'i', 'r', 's', 't', 'a', 'n', 'd', 'g', 'e', 'n', 'u', 's', 's', 'e', 'c', 'o', 'n', 'd', 'k']"
4354,0,"['n', 'o', 'y', 'e', 's', 'p', 'l', 'e', 'a', 's', 'e', 'b', 'e', 'e', 'n', 's', 'w', 'i', 'm', 'm', 'i', 'n', 'g']"
4355,0,"['m', 'u', 'm', 'n', 'o', 't', 'g', 'o', 'i', 'n', 'g', 'r', 'o', 'b', 'i', 'n', 's', 'o', 'n', 'a', 'l', 'r', 'e', 'a', 'd', 'y']"
4356,0,"['o', 'k', 's', 'e', 't', 'l', 'e', 't', 'u', 'n', 'o', 'e', 'e', 'd', 'e', 't', 'a', 'i', 'l', 's', 'l', 'a', 't', 'e', 'r']"
4357,0,"['n', 'o', 't', 't', 'e', 'l', 's', 'o', 'f', 't', 'w', 'a', 'r', 'e', 'n', 'a', 'm', 'e']"
4358,0,"['i', 's', 'e', 'n', 'd', 't', 'h', 'e', 'p', 'r', 'i', 'n', 't', 'o', 'u', 't', 's', 'd', 'a']"
4359,0,"['i', 'm', 'r', 'e', 'a', 'l', 'y', 's', 'o', 'z', 'i', 'm', 'a', 't', 'm', 'y', 'm', 'u', 'm', 's', '2', 'n', 'i', 't', 'e', 'w', 'h', 'a', 't', 'a', 'b', 'o', 'u', 't', '2', 'm', 'o', 'r', 'o']"
4360,0,"['w', 'h', 'e', 'n', 'i', 'w', 'a', 's', 'b', 'o', 'r', 'n', 'g', 'o', 'd', 's', 'a', 'i', 'd', 'o', 'h', 'n', 'o', 'a', 'n', 'o', 't', 'h', 'e', 'r', 'i', 'd', 'i', 'o', 't', 'w', 'h', 'e', 'n', 'y', 'o', 'u', 'w', 'e', 'r', 'e', 'b', 'o', 'r', 'n']"
4361,0,"['i', 'd', 'i', 'd', 'n', 't', 'g', 'e', 't', 'u', 'r', 'f', 'u', 'l', 'l', 'm', 's', 'g', 's', 'o', 'm', 'e', 't', 'e', 'x', 't', 'i', 's', 'm', 'i', 's', 's', 'i', 'n', 'g', 's', 'e', 'n', 'd', 'i', 't', 'a', 'g', 'a', 'i', 'n']"
4362,0,"['p', 'r', 'o', 'b', 'a', 'b', 'l', 'y', 'n', 'o', 't', 'i', 'm', 'a', 'l', 'm', 'o', 's', 't', 'o', 'u', 't', 'o', 'f', 'g', 'a', 's', 'a', 'n', 'd', 'i', 'g', 'e', 't', 's', 'o', 'm', 'e', 'c', 'a', 's', 'h', 't', 'o', 'm', 'o', 'r', 'r', 'o', 'w']"
4363,1,"['c', 'u', 's', 't', 'o', 'm', 'e', 'r', 's', 'e', 'r', 'v', 'i', 'c', 'e', 'a', 'n', 'n', 'o', 'u', 'n', 'c', 'e', 'm', 'e', 'n', 't', 'w', 'e', 'r', 'e', 'c', 'e', 'n', 't', 'l', 'y', 't', 'r', 'i', 'e', 'd', 't', 'o', 'm', 'a', 'k', 'e', 'a', 'd', 'e', 'l', 'i', 'v', 'e', 'r', 'y', 't', 'o', 'y', 'o', 'u', 'b', 'u', 't', 'w', 'e', 'r', 'e', 'u', 'n', 'a', 'b', 'l', 'e', 't', 'o', 'd', 'o', 's', 'o', 'p', 'l', 'e', 'a', 's', 'e', 'c', 'a', 'l', 'l', '0', '7', '0', '9', '9', '8', '3', '3', '6', '0', '5', 't', 'o', 'r', 'e', 's', 'c', 'h', 'e', 'd', 'u', 'l', 'e', 'r', 'e', 'f', '9', '2', '8', '0', '1', '1', '4']"
4364,0,"['i', 'f', 'o', 'r', 'g', 'o', 't', '2', 'a', 's', 'k', 'a', 'l', 'l', 's', 'm', 't', 'h', 't', 'h', 'e', 'r', 'e', 's', 'a', 'c', 'a', 'r', 'd', 'o', 'n', 'd', 'a', 'p', 'r', 'e', 's', 'e', 'n', 't', 'l', 'e', 'i', 'h', 'o', 'w', 'a', 'l', 'l', 'w', 'a', 'n', 't', '2', 'w', 'r', 'i', 't', 'e', 's', 'm', 't', 'h', 'o', 'r', 's', 'i', 'g', 'n', 'o', 'n', 'i', 't']"
4365,0,"['i', 'm', 'l', 'e', 'a', 'v', 'i', 'n', 'g', 'm', 'y', 'h', 'o', 'u', 's', 'e', 'n', 'o', 'w']"
4366,1,"['h', 'i', 'b', 'a', 'b', 'e', 'i', 't', 's', 'c', 'h', 'l', 'o', 'e', 'h', 'o', 'w', 'r', 'u', 'i', 'w', 'a', 's', 's', 'm', 'a', 's', 'h', 'e', 'd', 'o', 'n', 's', 'a', 't', 'u', 'r', 'd', 'a', 'y', 'n', 'i', 'g', 'h', 't', 'i', 't', 'w', 'a', 's', 'g', 'r', 'e', 'a', 't', 'h', 'o', 'w', 'w', 'a', 's', 'y', 'o', 'u', 'r', 'w', 'e', 'e', 'k', 'e', 'n', 'd', 'u', 'b', 'e', 'e', 'n', 'm', 'i', 's', 's', 'i', 'n', 'g', 'm', 'e', 's', 'p', 'v', 'i', 's', 'i', 'o', 'n', 's', 'm', 's', 'c', 'o', 'm', 't', 'e', 'x', 't', 's', 't', 'o', 'p', 't', 'o', 's', 't', 'o', 'p', '1', '5', '0', 'p', 't', 'e', 'x', 't']"
4367,0,"['r', 'e', 'a', 'd', 'y', 't', 'h', 'e', 'n', 'c', 'a', 'l', 'l', 'm', 'e']"
4368,0,"['w', 'e', 'w', 'a', 'i', 's', '1', '3', '0', 'i', 'r', 'i', 'v', 'e', 'r', '2', '5', '5', 'a', 'l', 'l', '1', '2', '8', 'm', 'b']"
4369,0,"['i', 't', 'i', 's', 'a', 'g', 'o', 'o', 'd', 't', 'h', 'i', 'n', 'g', 'i', 'm', 'n', 'o', 'w', 'g', 'e', 't', 't', 'i', 'n', 'g', 't', 'h', 'e', 'c', 'o', 'n', 'n', 'e', 'c', 't', 'i', 'o', 'n', 't', 'o', 'b', 'w']"
4370,0,"['s', 'r', 'y', 'd', 'a', 'j', 's', 't', 'n', 'w', 'o', 'n', 'l', 'y', 'i', 'c', 'a', 'm', 'e', 't', 'o', 'h', 'o', 'm', 'e']"
4371,0,"['t', 'h', 'a', 't', 's', 'c', 'o', 'o', 'l', 'h', 'e', 'l', 'l', 'b', 'e', 'h', 'e', 'r', 'e', 'a', 'l', 'l', 'n', 'i', 'g', 'h', 't', 'l', 'e', 'm', 'm', 'e', 'k', 'n', 'o', 'w', 'w', 'h', 'e', 'n', 'y', 'o', 'u', 'r', 'e', 'a', 'r', 'o', 'u', 'n', 'd']"
4372,0,"['a', 'r', 'e', 'y', 'o', 'u', 's', 't', 'a', 'y', 'i', 'n', 'g', 'i', 'n', 't', 'o', 'w', 'n']"
4373,0,"['h', 'a', 'h', 'a', 'y', 'e', 'a', 'h', '2', 'o', 'z', 'i', 's', 'k', 'i', 'n', 'd', 'o', 'f', 'a', 's', 'h', 'i', 't', 'l', 'o', 'a', 'd']"
4374,0,"['o', 'k', 'u', 'c', 'a', 'n', 't', 'a', 'k', 'e', 'm', 'e', 's', 'h', 'o', 'p', 'p', 'i', 'n', 'g', 'w', 'h', 'e', 'n', 'u', 'g', 'e', 't', 'p', 'a', 'i', 'd', 'd']"
4375,0,"['a', 'l', 'r', 'i', 'g', 'h', 't', 'w', 'e', 'l', 'l', 'b', 'r', 'i', 'n', 'g', 'i', 't', 't', 'o', 'y', 'o', 'u', 's', 'e', 'e', 'y', 'o', 'u', 'i', 'n', 'l', 'i', 'k', 'e', 'l', 't', 'g', 't', 'm', 'i', 'n', 's']"
4376,0,"['b', 'u', 't', 'p', 'l', 's', 'd', 'o', 'n', 't', 'p', 'l', 'a', 'y', 'i', 'n', 'o', 't', 'h', 'e', 'r', 's', 'l', 'i', 'f', 'e']"
4377,0,"['e', 'a', 't', 'i', 'n', 'm', 'y', 'l', 'u', 'n', 'c', 'h']"
